time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),relative_humidity_2m (%),weather_code (wmo code)
2025-03-05T01:00,12.2,0,20.2,66,3
2025-03-05T02:00,12.1,0,19,71,3
2025-03-05T03:00,11.8,0,18,76,3
2025-03-05T04:00,12.2,0,19,78,3
2025-03-05T05:00,12.4,0,19.7,80,3
2025-03-05T06:00,12.4,0,20.2,82,3
2025-03-05T07:00,12.7,0,22.2,83,3
2025-03-05T08:00,12.7,0,21.9,85,3
2025-03-05T09:00,13.9,0,20,80,3
2025-03-05T10:00,14.7,0,23.4,77,3
2025-03-05T11:00,15.2,0.2,24.8,78,51
2025-03-05T12:00,14.7,0.6,28.9,84,53
2025-03-05T13:00,15.2,1.5,26.7,84,61
2025-03-05T14:00,14.7,2,31.7,90,61
2025-03-05T15:00,15,5.1,38.4,92,63
2025-03-05T16:00,14.7,9.4,25.9,94,65
2025-03-05T17:00,14.4,9.7,15.8,96,65
2025-03-05T18:00,14.5,6.3,17.1,97,63
2025-03-05T19:00,14.9,0.8,18.2,97,53
2025-03-05T20:00,14.5,0.1,15.7,98,51
2025-03-05T21:00,14.3,0.1,12.2,93,51
2025-03-05T22:00,12.2,3.3,13.4,95,63
2025-03-05T23:00,12,0.1,13.2,95,51
2025-03-06T00:00,11.2,0.1,12.4,96,51
2025-03-06T01:00,10.9,0.5,21.2,89,53
2025-03-06T02:00,9.6,0,23.8,73,1
2025-03-06T03:00,8.2,0,20.5,63,3
2025-03-06T04:00,7.4,0,16.9,61,3
2025-03-06T05:00,6.4,0,14.2,62,2
2025-03-06T06:00,5.2,0,14.4,64,3
2025-03-06T07:00,4.7,0,15.4,64,1
2025-03-06T08:00,4.5,0,19.1,63,3
2025-03-06T09:00,5.8,0,19.1,60,2
2025-03-06T10:00,6.4,0,26.4,55,3
2025-03-06T11:00,7.5,0,26.6,50,2
2025-03-06T12:00,7.9,0,26.5,49,2
2025-03-06T13:00,7.9,0,26.5,50,3
2025-03-06T14:00,6.5,0,25,49,3
2025-03-06T15:00,6.7,0,27.9,48,3
2025-03-06T16:00,5.6,0,28.6,48,3
2025-03-06T17:00,4.9,0,29.7,47,3
2025-03-06T18:00,4.8,0,26.6,49,2
2025-03-06T19:00,4.2,0,23.3,51,1
2025-03-06T20:00,3.4,0,22.5,53,1
2025-03-06T21:00,3.6,0,21.7,56,3
2025-03-06T22:00,3.4,0,21.1,58,3
2025-03-06T23:00,3.4,0,18,60,3
2025-03-07T00:00,3.1,0,16.7,64,2
2025-03-07T01:00,2.4,0,19.9,62,3
2025-03-07T02:00,1.9,0,18.5,60,0
2025-03-07T03:00,1.5,0,18.1,59,0
2025-03-07T04:00,1.3,0,16.4,59,0
2025-03-07T05:00,0.9,0,16,61,0
2025-03-07T06:00,0.6,0,14.6,62,1
2025-03-07T07:00,0.1,0,13.8,64,3
2025-03-07T08:00,0.2,0,14.9,64,3
2025-03-07T09:00,2.7,0,9.9,58,3
2025-03-07T10:00,4.4,0,14.6,48,3
2025-03-07T11:00,5.7,0,16.4,41,1
2025-03-07T12:00,7.4,0,16.6,35,0
2025-03-07T13:00,8.6,0,18.9,32,0
2025-03-07T14:00,9.6,0,19.8,33,0
2025-03-07T15:00,10.6,0,18.1,32,0
2025-03-07T16:00,11.2,0,16,31,0
2025-03-07T17:00,11.3,0,12.9,32,1
2025-03-07T18:00,10.8,0,8.2,38,3
2025-03-07T19:00,9.2,0,5.8,52,3
2025-03-07T20:00,8.4,0,5.2,60,3
2025-03-07T21:00,8,0,8.9,53,3
2025-03-07T22:00,7.4,0,6.9,58,3
2025-03-07T23:00,6.9,0,5.4,64,3
2025-03-08T00:00,6.8,0,5.8,67,3
2025-03-08T01:00,6.1,0,4.5,72,3
2025-03-08T02:00,6,0,2.2,75,3
2025-03-08T03:00,5.9,0,2.8,75,3
2025-03-08T04:00,5.3,0,4.2,76,3
2025-03-08T05:00,4.9,0,6.1,75,1
2025-03-08T06:00,4.1,0,7.5,76,3
2025-03-08T07:00,4.7,0,9,72,3
2025-03-08T08:00,5,0,10.4,70,2
2025-03-08T09:00,6.6,0,9.3,70,0
2025-03-08T10:00,7.7,0,16.7,63,1
2025-03-08T11:00,8.2,0,20,59,3
2025-03-08T12:00,7.4,0,19.5,54,1
2025-03-08T13:00,8.5,0,20.4,44,0
2025-03-08T14:00,8.6,0,21.9,42,0
2025-03-08T15:00,7.9,0,22.7,41,0
2025-03-08T16:00,7.6,0,21.4,39,0
2025-03-08T17:00,7.3,0,22.2,35,0
2025-03-08T18:00,6.3,0,21.6,36,0
2025-03-08T19:00,4.9,0,17.2,41,0
2025-03-08T20:00,3.8,0,17.9,45,0
2025-03-08T21:00,4.8,0,14.4,46,0
2025-03-08T22:00,4.1,0,14.8,46,0
2025-03-08T23:00,3.2,0,12.5,49,2
2025-03-09T00:00,2.7,0,10.7,52,1
2025-03-09T01:00,2,0,10.1,55,0
2025-03-09T02:00,1.2,0,8.2,59,0
2025-03-09T03:00,0.6,0,7.6,62,0
2025-03-09T04:00,0,0,6.9,66,0
2025-03-09T05:00,-0.6,0,6.6,69,2
2025-03-09T06:00,-0.9,0,5.6,73,3
2025-03-09T07:00,-0.8,0,6.2,73,2
2025-03-09T08:00,-0.2,0,7.9,71,0
2025-03-09T09:00,2.4,0,12.3,66,3
2025-03-09T10:00,4.4,0,10.4,62,3
2025-03-09T11:00,7.3,0,9.5,55,3
2025-03-09T12:00,9.9,0,12.6,46,2
2025-03-09T13:00,11.6,0,15.6,41,0
2025-03-09T14:00,12.6,0,23.7,38,3
2025-03-09T15:00,12.7,0,22.1,36,3
2025-03-09T16:00,13.7,0,22.2,33,2
2025-03-09T17:00,13.8,0,16,34,0
2025-03-09T18:00,12.8,0,10.6,40,0
2025-03-09T19:00,10.3,0,7.1,52,0
2025-03-09T20:00,8.8,0,7.3,56,0
2025-03-09T21:00,7.7,0,6,64,0
2025-03-09T22:00,7.1,0,8.3,62,0
2025-03-09T23:00,6.8,0,11.1,60,0
2025-03-10T00:00,6.6,0,10.8,61,0
2025-03-10T01:00,5.7,0,7.6,66,0
2025-03-10T02:00,4.8,0,6.6,70,0
2025-03-10T03:00,4.1,0,6.4,73,0
2025-03-10T04:00,3.7,0,6.7,74,0
2025-03-10T05:00,3.1,0,6.9,78,0
2025-03-10T06:00,2.7,0,6.2,79,0
2025-03-10T07:00,2.1,0,5.2,80,0
2025-03-10T08:00,2.5,0,4.9,79,0
2025-03-10T09:00,5,0,7.1,70,0
2025-03-10T10:00,8.1,0,3.1,65,0
2025-03-10T11:00,11.4,0,3.2,58,0
2025-03-10T12:00,14,0,4.3,47,0
2025-03-10T13:00,15.5,0,3.3,42,0
2025-03-10T14:00,16.4,0,1.9,39,0
2025-03-10T15:00,16.7,0,4.3,37,2
2025-03-10T16:00,16.6,0,4.1,36,3
2025-03-10T17:00,16.5,0,2.2,36,2
2025-03-10T18:00,16,0,2.5,43,1
2025-03-10T19:00,12.8,0,5.4,56,0
2025-03-10T20:00,11.2,0,8,53,0
2025-03-10T21:00,10.8,0,9,52,0
2025-03-10T22:00,9.2,0,7.8,55,0
2025-03-10T23:00,8.1,0,6.4,60,0
2025-03-11T00:00,7,0,5.5,65,0
2025-03-11T01:00,6.6,0,5.1,65,0
2025-03-11T02:00,5.8,0,5.3,70,0
2025-03-11T03:00,5.1,0,4.8,72,0
2025-03-11T04:00,4.9,0,6.1,74,0
2025-03-11T05:00,4.7,0,7.3,73,0
2025-03-11T06:00,4.3,0,6.2,75,0
2025-03-11T07:00,3.6,0,3.2,77,0
2025-03-11T08:00,3.9,0,0.2,77,0
2025-03-11T09:00,5.5,0,2.3,75,0
2025-03-11T10:00,9.1,0,1.6,66,0
2025-03-11T11:00,12.4,0,4.4,55,0
2025-03-11T12:00,15.1,0,5.8,47,0
2025-03-11T13:00,17.3,0,7.2,41,0
2025-03-11T14:00,18.7,0,8.1,37,0
2025-03-11T15:00,19.6,0,8.7,35,0
2025-03-11T16:00,20.2,0,10.6,33,0
2025-03-11T17:00,20.1,0,11.1,34,0
2025-03-11T18:00,18.9,0,8,42,0
2025-03-11T19:00,16.1,0,8.9,51,0
2025-03-11T20:00,14.5,0,10.1,53,0
2025-03-11T21:00,14.8,0,10.8,47,0
2025-03-11T22:00,13.7,0,10.9,52,0
2025-03-11T23:00,12.9,0,12.2,54,0
2025-03-12T00:00,12.3,0,9.8,57,1
2025-03-12T01:00,11.1,0,8,63,2
2025-03-12T02:00,10.8,0,12.8,64,3
2025-03-12T03:00,10.1,0,12.8,64,3
2025-03-12T04:00,9.2,0,11.1,67,3
2025-03-12T05:00,8.4,0,11.2,70,3
2025-03-12T06:00,7.5,0,10.3,72,3
2025-03-12T07:00,6.5,0,9,72,3
2025-03-12T08:00,6.1,0,8.9,71,3
2025-03-12T09:00,10.4,0,9.3,62,3
2025-03-12T10:00,11.4,0,9.7,46,3
2025-03-12T11:00,12.6,0,8.3,41,3
2025-03-12T12:00,13.8,0,8.8,39,1
2025-03-12T13:00,15.1,0,9.2,35,2
2025-03-12T14:00,16,0,9.8,32,0
2025-03-12T15:00,16.6,0,10.8,32,0
2025-03-12T16:00,16.8,0,12.5,34,0
2025-03-12T17:00,16.5,0,12.6,39,0
2025-03-12T18:00,15.9,0,11,46,0
2025-03-12T19:00,13.4,0,13.3,51,0
2025-03-12T20:00,10.9,0,13,53,0
2025-03-12T21:00,9.4,0,13.8,53,2
2025-03-12T22:00,8.1,0,12.7,59,3
2025-03-12T23:00,6.9,0,11.4,65,3
2025-03-13T00:00,6.1,0,10.6,72,3
2025-03-13T01:00,5.5,0,9.9,78,3
2025-03-13T02:00,5,0,9.6,84,3
2025-03-13T03:00,4.6,0,10.6,89,3
2025-03-13T04:00,4.5,0,10,93,3
2025-03-13T05:00,4.3,0,9.6,94,3
2025-03-13T06:00,4.2,0,10.1,94,3
2025-03-13T07:00,4.3,0,10.1,95,3
2025-03-13T08:00,4.6,0,10.2,94,3
2025-03-13T09:00,5.6,0,12.4,93,3
2025-03-13T10:00,6.3,0,11.4,90,3
2025-03-13T11:00,7.4,0,9,85,3
2025-03-13T12:00,8.7,0,8.3,79,3
2025-03-13T13:00,9.9,0,8,75,3
2025-03-13T14:00,11.3,0,6.2,71,3
2025-03-13T15:00,12.5,0,4.7,68,1
2025-03-13T16:00,13.4,0,4.8,66,2
2025-03-13T17:00,13.7,0,5.9,64,3
2025-03-13T18:00,13.6,0,7.2,65,0
2025-03-13T19:00,12.3,0,7.2,72,0
2025-03-13T20:00,10.9,0,7.9,77,0
2025-03-13T21:00,8.2,0,3.6,82,2
2025-03-13T22:00,8.2,0,1.5,81,0
2025-03-13T23:00,7.4,0,4,83,0
2025-03-14T00:00,7.1,0,7.9,84,0
2025-03-14T01:00,5.9,0,6.8,88,0
2025-03-14T02:00,5.2,0,5.8,90,0
2025-03-14T03:00,4.6,0,4.6,91,0
2025-03-14T04:00,4,0,3.8,92,0
2025-03-14T05:00,3.6,0,3.7,93,0
2025-03-14T06:00,3.5,0,5.2,94,0
2025-03-14T07:00,3.3,0,6.4,93,0
2025-03-14T08:00,3.5,0,8.1,93,0
2025-03-14T09:00,5.4,0,6.1,90,3
2025-03-14T10:00,6.5,0,5.6,87,3
2025-03-14T11:00,7.2,0,6.4,84,3
2025-03-14T12:00,8.5,0,5.8,79,3
2025-03-14T13:00,9.8,0,7.4,75,3
2025-03-14T14:00,11.9,0,9.2,68,3
2025-03-14T15:00,13.1,0,8.5,65,0
2025-03-14T16:00,13.4,0,9,64,2
2025-03-14T17:00,13.3,0,10,64,3
2025-03-14T18:00,12.8,0,10.6,66,3
2025-03-14T19:00,11.6,0,9.5,72,3
2025-03-14T20:00,10.3,0,8.3,78,0
2025-03-14T21:00,7.2,0,10.1,84,2
2025-03-14T22:00,6.8,0,9.9,85,3
2025-03-14T23:00,6.7,0,10.2,87,3
2025-03-15T00:00,6.8,0,10.8,88,3
2025-03-15T01:00,6.8,0,10.3,89,3
2025-03-15T02:00,7,0,10,90,3
2025-03-15T03:00,7.1,0,9.3,90,3
2025-03-15T04:00,7.2,0,7.8,91,3
2025-03-15T05:00,7.2,0,8.6,92,3
2025-03-15T06:00,7.3,0,9.2,92,3
2025-03-15T07:00,7.4,0,8,93,3
2025-03-15T08:00,7.4,0,9.5,93,3
2025-03-15T09:00,7.5,0,9.6,88,3
2025-03-15T10:00,8.4,0,12.7,85,3
2025-03-15T11:00,9.6,0,12.7,82,3
2025-03-15T12:00,10.8,0,13,79,3
2025-03-15T13:00,12.3,0,15.2,76,3
2025-03-15T14:00,13.4,0,15.5,73,3
2025-03-15T15:00,15,0,16,67,3
2025-03-15T16:00,17.3,0,15.7,58,3
2025-03-15T17:00,17.6,0,15.5,58,3
2025-03-15T18:00,17.1,0,12.7,61,3
2025-03-15T19:00,15.3,0,13.1,68,1
2025-03-15T20:00,14.5,0,11.2,70,1
2025-03-15T21:00,11.8,0,11.2,86,2
2025-03-15T22:00,11.1,0,11.1,90,3
2025-03-15T23:00,11.3,0,12.1,92,2
2025-03-16T00:00,11.6,0,12.7,93,1
2025-03-16T01:00,12.3,0,14.3,94,2
2025-03-16T02:00,13.5,0,17.6,93,3
2025-03-16T03:00,14.4,0,19.7,92,3
2025-03-16T04:00,14.5,0,20.6,92,3
2025-03-16T05:00,14.8,0,20.2,91,3
2025-03-16T06:00,15.1,0,19.9,90,3
2025-03-16T07:00,15.5,0,19.2,90,3
2025-03-16T08:00,15.9,0,19.8,89,3
2025-03-16T09:00,17.2,0,19.4,88,3
2025-03-16T10:00,18.2,0.1,23.2,83,51
2025-03-16T11:00,18.9,0.1,24.3,79,51
2025-03-16T12:00,20.5,0.1,28.1,75,51
2025-03-16T13:00,19.7,0.3,28.3,79,51
2025-03-16T14:00,19.5,0.6,28,82,53
2025-03-16T15:00,21.8,0,31.1,71,3
2025-03-16T16:00,21.4,0.1,24.3,75,51
2025-03-16T17:00,22,0.2,25.6,72,51
2025-03-16T18:00,21.3,0,29,73,3
2025-03-16T19:00,19.9,0,26.3,79,2
2025-03-16T20:00,19,0,21.7,86,3
2025-03-16T21:00,18.6,0,18.2,85,3
2025-03-16T22:00,17.9,0,12,88,3
2025-03-16T23:00,16.7,1.3,13.5,92,61
2025-03-17T00:00,15.9,4.3,13.8,95,63
2025-03-17T01:00,14.8,0.9,14.4,92,53
2025-03-17T02:00,14.4,0.1,10.7,92,51
2025-03-17T03:00,13.8,0.3,16.9,89,51
2025-03-17T04:00,12.8,0.5,17.8,87,53
2025-03-17T05:00,12,0.6,16.5,88,53
2025-03-17T06:00,11.2,0.3,17.7,87,51
2025-03-17T07:00,10.7,0.1,19,84,51
2025-03-17T08:00,10.2,0,22,73,0
2025-03-17T09:00,10.9,0,21.8,65,3
2025-03-17T10:00,10.4,0,23.2,57,2
2025-03-17T11:00,10.6,0,24.4,58,0
2025-03-17T12:00,12,0,23.3,52,0
2025-03-17T13:00,12.3,0,23.3,50,0
2025-03-17T14:00,12.3,0,23.8,48,0
2025-03-17T15:00,12.3,0,23.9,49,0
2025-03-17T16:00,11.6,0,24.1,49,0
2025-03-17T17:00,11.4,0,23.5,46,0
2025-03-17T18:00,10.1,0,21.5,48,0
2025-03-17T19:00,8.7,0,18.4,50,0
2025-03-17T20:00,7.5,0,17.8,52,0
2025-03-17T21:00,6.1,0,17.7,55,2
2025-03-17T22:00,5.4,0,16.3,57,0
2025-03-17T23:00,4.7,0,16.8,58,0
2025-03-18T00:00,4,0,17.6,59,0
2025-03-18T01:00,3.5,0,16.7,59,0
2025-03-18T02:00,3,0,17,59,0
2025-03-18T03:00,2.6,0,16.5,60,0
2025-03-18T04:00,2.2,0,15.1,61,0
2025-03-18T05:00,1.9,0,15.1,61,0
2025-03-18T06:00,1.8,0,15.8,59,0
2025-03-18T07:00,1.8,0,14.8,57,0
2025-03-18T08:00,2.3,0,14.7,54,0
2025-03-18T09:00,5.4,0,11.4,53,0
2025-03-18T10:00,7.8,0,11.6,47,0
2025-03-18T11:00,10.1,0,12.4,43,0
2025-03-18T12:00,12,0,12.7,39,0
2025-03-18T13:00,13.6,0,9.8,37,0
2025-03-18T14:00,14.8,0,7.6,37,0
2025-03-18T15:00,15.9,0,4.3,36,0
2025-03-18T16:00,16.4,0,1.5,36,0
2025-03-18T17:00,16.5,0,0.6,36,0
2025-03-18T18:00,16,0,2.6,41,0
2025-03-18T19:00,13.5,0,4.5,58,0
2025-03-18T20:00,11.5,0,5.2,62,0
2025-03-18T21:00,11.8,0,5.9,54,0
2025-03-18T22:00,10.6,0,5.8,57,0
2025-03-18T23:00,9.3,0,5.5,61,0
2025-03-19T00:00,8.3,0,5.3,64,0
2025-03-19T01:00,7.9,0,5.2,64,0
2025-03-19T02:00,7.3,0,5.4,65,0
2025-03-19T03:00,6.7,0,5.7,67,0
2025-03-19T04:00,6.2,0,5.6,69,0
2025-03-19T05:00,5.5,0,5.6,72,0
2025-03-19T06:00,5.3,0,5.1,71,0
2025-03-19T07:00,5.2,0,4.9,72,1
2025-03-19T08:00,6.4,0,5.2,70,0
2025-03-19T09:00,7.2,0,7,68,0
2025-03-19T10:00,10.3,0,4.3,62,0
2025-03-19T11:00,13.8,0,4.8,54,2
2025-03-19T12:00,17,0,7.3,46,3
2025-03-19T13:00,19.5,0,10.2,36,3
2025-03-19T14:00,20.5,0,12.8,31,3
2025-03-19T15:00,20.8,0,13.6,31,3
2025-03-19T16:00,20.8,0,13.5,33,3
2025-03-19T17:00,20.2,0,13,37,3
2025-03-19T18:00,18.3,0,12.7,42,3
2025-03-19T19:00,15.9,0,12,45,3
2025-03-19T20:00,14,0,13.3,48,3
2025-03-19T21:00,13.7,0,13.7,45,3
2025-03-19T22:00,12.6,0,13.8,47,3
2025-03-19T23:00,11.7,0,13,47,3
2025-03-20T00:00,10.9,0,13.1,47,3
2025-03-20T01:00,9.9,0,12.8,49,3
2025-03-20T02:00,9.6,0,12.9,50,3
2025-03-20T03:00,9.4,0,12.3,51,2
2025-03-20T04:00,9.1,0,10.1,53,2
2025-03-20T05:00,8.7,0,9.9,55,2
2025-03-20T06:00,8.3,0,10.2,58,3
2025-03-20T07:00,8,0,9.9,62,1
2025-03-20T08:00,8.6,0,10.7,65,0
2025-03-20T09:00,10.9,0,11.2,62,3
2025-03-20T10:00,13.5,0,10,57,1
2025-03-20T11:00,16,0,13.3,53,2
2025-03-20T12:00,17.5,0,14.3,49,3
2025-03-20T13:00,18.4,0,14.9,48,3
2025-03-20T14:00,19.2,0,15.4,47,0
2025-03-20T15:00,21.5,0,15.4,46,3
2025-03-20T16:00,21.7,0,12.4,50,2
2025-03-20T17:00,20.8,0,15.7,54,3
2025-03-20T18:00,16,1.7,13.7,87,61
2025-03-20T19:00,14.6,2.2,19.5,87,61
2025-03-20T20:00,12.4,1.7,20.2,88,61
2025-03-20T21:00,12.1,0.3,21.4,81,51
2025-03-20T22:00,12.1,0,22.6,70,3
2025-03-20T23:00,11,0.1,23,57,51
2025-03-21T00:00,9.5,0.1,21.5,60,51
2025-03-21T01:00,7.5,0,23.2,64,0
2025-03-21T02:00,6,0,23.3,65,0
2025-03-21T03:00,4.8,0,25.5,61,2
2025-03-21T04:00,3.7,0,25.1,62,0
2025-03-21T05:00,3.4,0,25.6,59,1
2025-03-21T06:00,3,0,25.6,54,0
2025-03-21T07:00,2.1,0,26.6,52,0
2025-03-21T08:00,2,0,26.1,52,0
2025-03-21T09:00,4.4,0,25.9,47,0
2025-03-21T10:00,5.3,0,24.9,46,0
2025-03-21T11:00,6.8,0,22.5,44,0
2025-03-21T12:00,8.4,0,22.4,40,0
2025-03-21T13:00,9.9,0,20.6,37,0
2025-03-21T14:00,11.2,0,18.9,34,0
2025-03-21T15:00,12.2,0,18.6,32,0
2025-03-21T16:00,12.7,0,17.7,31,0
2025-03-21T17:00,12.8,0,16.9,30,1
2025-03-21T18:00,12.4,0,13.7,33,3
2025-03-21T19:00,11.2,0,9.2,41,1
2025-03-21T20:00,9.4,0,7,51,1
2025-03-21T21:00,9.2,0,7.2,50,1
2025-03-21T22:00,8.3,0,6.4,55,3
2025-03-21T23:00,8.2,0,4.7,61,3
2025-03-22T00:00,7.4,0,4,66,3
2025-03-22T01:00,6.9,0,4.8,69,3
2025-03-22T02:00,6.6,0,6.4,67,3
2025-03-22T03:00,5.7,0,6.1,69,3
2025-03-22T04:00,5.6,0,7.4,69,3
2025-03-22T05:00,5.6,0,8.8,66,3
2025-03-22T06:00,5.7,0,9.1,61,3
2025-03-22T07:00,5.3,0,9.8,61,3
2025-03-22T08:00,6.1,0,11.4,59,3
2025-03-22T09:00,8.4,0,12.8,58,3
2025-03-22T10:00,10.3,0,9.9,54,3
2025-03-22T11:00,11.8,0,9.8,52,1
2025-03-22T12:00,15.5,0,13,40,0
2025-03-22T13:00,16.6,0,15.9,33,0
2025-03-22T14:00,17.4,0,20.9,30,1
2025-03-22T15:00,17.8,0,22.9,29,0
2025-03-22T16:00,17.3,0,23.8,31,1
2025-03-22T17:00,16.8,0,26.1,34,1
2025-03-22T18:00,15.9,0,22.6,38,0
2025-03-22T19:00,14.1,0,20.3,46,0
2025-03-22T20:00,12.5,0,20.2,52,1
2025-03-22T21:00,10.6,0,16.6,58,0
2025-03-22T22:00,9.8,0,13.8,59,1
2025-03-22T23:00,9.2,0,15.2,59,0
2025-03-23T00:00,8.1,0,14.3,60,1
2025-03-23T01:00,7.4,0,14.8,61,0
2025-03-23T02:00,6.4,0,13.8,61,0
2025-03-23T03:00,5.3,0,11.1,63,0
2025-03-23T04:00,4.4,0,11.1,64,0
2025-03-23T05:00,3.4,0,9.9,64,0
2025-03-23T06:00,2.3,0,8.4,65,0
2025-03-23T07:00,1.4,0,6.7,66,1
2025-03-23T08:00,1.6,0,5.5,65,2
2025-03-23T09:00,4.6,0,6.8,52,2
2025-03-23T10:00,6,0,9.2,46,2
2025-03-23T11:00,7.3,0,8,42,3
2025-03-23T12:00,8.8,0,6.9,39,2
2025-03-23T13:00,10.1,0,4.2,37,2
2025-03-23T14:00,11.3,0,1.7,36,3
2025-03-23T15:00,12.1,0,2.3,37,3
2025-03-23T16:00,12.4,0,3.9,38,3
2025-03-23T17:00,12.6,0,5.1,40,3
2025-03-23T18:00,12.8,0,6.3,41,3
2025-03-23T19:00,11.6,0,13,43,3
2025-03-23T20:00,9.2,0,14.8,44,3
2025-03-23T21:00,8.9,0,13.2,47,3
2025-03-23T22:00,7.9,1.6,14.2,68,61
2025-03-23T23:00,7.5,0,14.1,73,3
2025-03-24T00:00,7.7,0,14.9,76,3
2025-03-24T01:00,7.3,0,15.3,75,3
2025-03-24T02:00,7.8,0,15.4,73,3
2025-03-24T03:00,7.8,0,13.9,75,3
2025-03-24T04:00,8.1,0,13.4,77,3
2025-03-24T05:00,8.6,0,11.7,80,3
2025-03-24T06:00,9.2,0,14.1,82,3
2025-03-24T07:00,9.4,0.8,15.7,87,53
2025-03-24T08:00,9.4,0.7,14.2,94,53
2025-03-24T09:00,8.8,0,10.1,95,3
2025-03-24T10:00,9.6,0.1,9.5,93,51
2025-03-24T11:00,10.7,0.5,8.7,92,53
2025-03-24T12:00,10.9,0.6,8,94,53
2025-03-24T13:00,12.2,0.2,14.3,87,51
2025-03-24T14:00,12.8,0.2,13.2,85,51
2025-03-24T15:00,13.7,0,7.9,81,3
2025-03-24T16:00,15.7,0,9.1,69,2
2025-03-24T17:00,17,0.1,8.2,58,51
2025-03-24T18:00,17.8,0,4.8,54,1
2025-03-24T19:00,15.9,0,8,46,1
2025-03-24T20:00,14,0,14.3,32,0
2025-03-24T21:00,12,0,5.2,90,2
2025-03-24T22:00,10.8,0,5.5,85,3
2025-03-24T23:00,11.3,0,11.1,49,3
2025-03-25T00:00,10.7,0,11.6,47,3
2025-03-25T01:00,10.9,0,14.1,45,3
2025-03-25T02:00,10.9,0,16.1,42,3
2025-03-25T03:00,10.4,0,14.5,43,3
2025-03-25T04:00,8.9,0,8.2,50,3
2025-03-25T05:00,8.1,0,9.4,53,3
2025-03-25T06:00,7.9,0,9.5,53,1
2025-03-25T07:00,7,0,7.8,57,1
2025-03-25T08:00,7.4,0,7.3,57,0
2025-03-25T09:00,11.2,0,4.9,46,0
2025-03-25T10:00,12.7,0,10.5,32,0
2025-03-25T11:00,13.8,0,12.5,29,0
2025-03-25T12:00,14.7,0,12.2,28,0
2025-03-25T13:00,16.1,0,15,25,2
2025-03-25T14:00,16.7,0,15.8,26,3
2025-03-25T15:00,16.5,0,15.5,26,3
2025-03-25T16:00,16.3,0,16.3,26,3
2025-03-25T17:00,14.7,0.1,13.2,38,51
2025-03-25T18:00,13.5,0.1,16.1,44,51
2025-03-25T19:00,12.3,0,12,50,3
2025-03-25T20:00,11.6,0,10.7,54,3
2025-03-25T21:00,11.2,0,9.7,47,2
2025-03-25T22:00,10.5,0,8.4,49,1
2025-03-25T23:00,9.9,0,13.5,47,1
2025-03-26T00:00,9,0,14.9,50,1
2025-03-26T01:00,8.2,0,14.1,55,0
2025-03-26T02:00,7.3,0,13.5,59,1
2025-03-26T03:00,6.7,0,13.2,63,3
2025-03-26T04:00,6.5,0,14.3,66,0
2025-03-26T05:00,5.9,0,13.4,68,3
2025-03-26T06:00,6,0,13.9,66,3
2025-03-26T07:00,5.6,0.4,8.2,69,51
2025-03-26T08:00,6,0,11.1,69,0
2025-03-26T09:00,8.2,0,16,51,0
2025-03-26T10:00,9.1,0,20.6,30,0
2025-03-26T11:00,9.4,0,22,32,0
2025-03-26T12:00,9.9,0,23.7,30,1
2025-03-26T13:00,10,0,24.4,30,1
2025-03-26T14:00,10.8,0,22.9,28,2
2025-03-26T15:00,11.2,0,24.1,26,2
2025-03-26T16:00,11.1,0,25.6,27,1
2025-03-26T17:00,10.7,0,24.3,27,1
2025-03-26T18:00,10.2,0,22.1,26,2
2025-03-26T19:00,9.3,0,17.4,29,0
2025-03-26T20:00,7.7,0,14.6,34,0
2025-03-26T21:00,7.1,0,5.2,49,0
2025-03-26T22:00,6,0,5.9,52,2
2025-03-26T23:00,6,0,6.2,51,2
2025-03-27T00:00,4.9,0,6.3,55,0
2025-03-27T01:00,3.7,0,5.6,61,0
2025-03-27T02:00,3.1,0,5.5,63,0
2025-03-27T03:00,3,0,7.7,62,1
2025-03-27T04:00,2.7,0,9.5,62,0
2025-03-27T05:00,1.7,0,8.3,67,0
2025-03-27T06:00,0.9,0,6.9,70,0
2025-03-27T07:00,0.1,0,5.5,73,0
2025-03-27T08:00,0.8,0,7.2,69,0
2025-03-27T09:00,3.6,0,6.8,60,0
2025-03-27T10:00,5.8,0,8.5,41,0
2025-03-27T11:00,7.7,0,9.5,31,0
2025-03-27T12:00,9.4,0,10.8,27,0
2025-03-27T13:00,10.7,0,11.9,27,0
2025-03-27T14:00,11.8,0,12.2,26,0
2025-03-27T15:00,12.8,0,11.2,24,0
2025-03-27T16:00,13.7,0,8.5,24,0
2025-03-27T17:00,14.2,0,5.9,25,0
2025-03-27T18:00,14.2,0,2.5,25,0
2025-03-27T19:00,12.4,0,3.9,43,0
2025-03-27T20:00,10.5,0,8.3,43,0
2025-03-27T21:00,9.7,0,6.7,45,0
2025-03-27T22:00,8.5,0,6.3,49,0
2025-03-27T23:00,7.7,0,9.2,50,0
2025-03-28T00:00,7.3,0,11.5,54,0
2025-03-28T01:00,6.7,0,10.7,61,0
2025-03-28T02:00,6.2,0,10.6,65,0
2025-03-28T03:00,5.8,0,9.1,68,0
2025-03-28T04:00,5.4,0,8.2,69,0
2025-03-28T05:00,5,0,6.6,71,1
2025-03-28T06:00,4.7,0,6,73,2
2025-03-28T07:00,5.3,0,5,73,3
2025-03-28T08:00,6.4,0,6.5,69,3
2025-03-28T09:00,9.3,0,5,64,3
